context,triplets
"Protest organiser Stanely Li Sai-wing of the DAB said that , according to the government , there were 29 prosecutions for drug-driving in the first five months of the year , compared with five in 2009 .",<triplet> drug-driving in the first five months of the year <subj> there were 29 prosecutions <obj> cause
"At the same time the EASA said it did not believe the safety concern relating to the incident comprised an ""unsafe condition"" that would warrant a safety directive which would force airlines to comply.",<triplet> directive <subj> comply <obj> enable
The government passed a law to increase access to affordable childcare.,<triplet> passed <subj> increase <obj> intend
",The government of Brazil has passed a law to increase the number of job training programs, in an effort to reduce unemployment.",<triplet> increase <subj> reduce <obj> intend
The government has implemented a series of laws to protect the public from the spread of organized crime.,<triplet> Laws <subj> Spread of Organized Crime <obj> prevent
"Seven people were killed and 55 , including minor children , injured in two bicycle-bomb blasts in Nalbari , headquarters town of lower Assam ’ s Nalbari district on Sunday morning .","<triplet> two bicycle-bomb blasts in Nalbari <subj> Seven people were killed and 55 , including minor children , injured <obj> cause"
"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",<triplet> resolution <subj> stopping <obj> enable
The House of Representatives has passed a bill to provide tax relief to small businesses.,<triplet> passed <subj> relief <obj> intend
The United Nations has declared a new resolution to end the use of chemical weapons in any form.,<triplet> resolution <subj> end <obj> enable
"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the sale of weapons.",<triplet> taken steps <subj> Terrorism <obj> prevent
03rd June 2014 08:50 AM BHUBANESWAR : Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets as hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday prompting the Higher Education department to order a re-verification within 48 hours .,<triplet> hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday <subj> Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets <obj> cause
03rd June 2014 08:50 AM BHUBANESWAR : Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets as hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday prompting the Higher Education department to order a re-verification within 48 hours .,<triplet> large-scale discrepancy in Plus-Two results <subj> Outrage <obj> cause
03rd June 2014 08:50 AM BHUBANESWAR : Outrage over large-scale discrepancy in Plus-Two results spilled on to the streets as hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday prompting the Higher Education department to order a re-verification within 48 hours .,<triplet> hundreds of students and their parents laid siege to the Council of Higher Secondary Education ( CHSE ) head office here on Monday <subj> prompting the Higher Education department to order a re-verification within 48 hours <obj> cause
The Canadian government has announced a new program to help Indigenous communities access education and employment opportunities.,<triplet> program <subj> access <obj> enable
"A few people do think he is a real character, particularly with the tour of his house on'Baker Street' adding fuel to the fire so to speak, "" Mark Di-Toro from Visit Britain said.""",<triplet> adding <subj> think <obj> cause
"Days after Hong Kong ’ s first major protest against its stalled extradition law , a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land , blaming “ social contradiction and economic instability ” .",<triplet> against its stalled extradition law <subj> Hong Kong ’ s first major protest <obj> cause
"Days after Hong Kong ’ s first major protest against its stalled extradition law , a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land , blaming “ social contradiction and economic instability ” .",<triplet> blaming “ social contradiction and economic instability ” <subj> a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land <obj> cause
"She and her colleague , V. Arun , contacted peopleand distributed pamphlets to strangers on the Marina "" hoping this would be the beginning for the middle class to ask questions and raise their voices . ""","<triplet> hoping this would be the beginning for the middle class to ask questions and raise their voices <subj> She and her colleague , V. Arun , contacted peopleand distributed pamphlets to strangers on the Marina "" <obj> cause"
"The commission , chaired by retired judge Ian Farlam , is investigating the deaths of 44 people killed during the strike-related unrest .",<triplet> killed during the strike-related unrest <subj> the deaths of 44 people <obj> cause
"Tirupur : Telecom employees stage protest June 22 , 2015 00:00 IST Alleging that the deficiencies in operational infrastructure and staff shortage in telephone exchanges in Tirupur and nearby areas are not getting addressed , the BSNL Employees Union members staged an agitation here .",<triplet> Alleging that the deficiencies in operational infrastructure and staff shortage in telephone exchanges in Tirupur and nearby areas are not getting addressed <subj> the BSNL Employees Union members staged an agitation here <obj> cause
