Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Average_Similarity
122,cnc,1.0,1.0,0.0,enable_1_1_0,"The Canadian government has announced a new program to help low-income families with the cost of home repairs, providing up to $500 per year in assistance for those who qualify.","[""The Canadian government has announced a new <ARG0>program</ARG0> to <ARG1>help</ARG1> low-income families with the cost of home repairs, providing up to $500 per year in assistance for those who qualify.""]",0.0,Government Social Welfare Program,Financial Assistance Program,enable,enable,Government Social Welfare Program enable Financial Assistance Program,
126,cnc,1.0,1.0,0.0,enable_1_1_0,The World Bank has passed a resolution to increase the amount of funding it provides to developing countries.,"[""The World Bank has passed a <ARG0>resolution</ARG0> to <ARG1>increase</ARG1> the amount of funding it provides to developing countries.""]",0.0,Natural Disaster,Government Policy Change,enable,enable,Natural Disaster enable Government Policy Change,
128,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the financing of terrorist activities.,"[""The government has implemented a series of <ARG0>laws</ARG0> to prevent the <ARG1>financing</ARG1> of terrorist activities.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
130,cnc,1.0,1.0,0.0,prevent_1_1_0,"To prevent the use of chemical weapons, the United Nations has established a series of protocols to monitor their production and use.","[""To prevent the <ARG1>Use</ARG1> of chemical weapons, the United Nations has established a series of <ARG0>protocols</ARG0> to monitor their production and <ARG1>Use</ARG1>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
132,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Exploitation of Vulnerable Populations</ARG1>.""]",0.0,Natural Disaster,Social Justice Reform,prevent,prevent,Natural Disaster prevent Social Justice Reform,
133,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has passed a resolution to prevent the trafficking of illegal drugs.,"[""The United Nations has passed a <ARG0>resolution</ARG0> to prevent the <ARG1>trafficking</ARG1> of illegal drugs.""]",0.0,International Agreement,Drug Trafficking,prevent,prevent,International Agreement prevent Drug Trafficking,
134,cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has implemented a new policy to ensure that all citizens have access to quality education.,"[""The European Union has implemented a new <ARG0>policy</ARG0> to ensure that all citizens have <ARG1>access</ARG1> to quality education.""]",0.0,Government Policy Change,Social Change,enable,enable,Government Policy Change enable Social Change,
138,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution condemning human rights abuses in Myanmar.,"[""The United Nations has <ARG0>passed a resolution</ARG0> <ARG1>condemning</ARG1> human rights abuses in Myanmar.""]",0.0,Human Rights Violation,International Resolution,enable,enable,Human Rights Violation enable International Resolution,
139,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Yemen in an effort to prevent the country from engaging in further acts of <ARG1>Terrorism</ARG1>.""]",0.0,Economic Sanction,Counter-Terrorism Measure,prevent,prevent,Economic Sanction prevent Counter-Terrorism Measure,
143,cnc,1.0,1.0,0.0,enable_1_1_0,The United States Senate has passed a resolution calling for the immediate lifting of the economic sanctions imposed on Cuba by the United States.,"[""The United States Senate has passed a <ARG0>resolution</ARG0> calling for the immediate <ARG1>lifting</ARG1> of the economic sanctions imposed on Cuba by the United States.""]",0.0,Natural Disaster,Political Decision,enable,enable,Natural Disaster enable Political Decision,
145,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of cybercrime, including increased monitoring of online activity and increased penalties for those who engage in cybercrime.","[""The government has implemented a series of measures to prevent the spread of <ARG1>Cybercrime</ARG1>, including increased <ARG0>Monitoring</ARG0> of online activity and increased penalties for those who engage in <ARG1>Cybercrime</ARG1>.""]",0.0,Natural Disaster,Cybersecurity Measure,prevent,prevent,Natural Disaster prevent Cybersecurity Measure,
148,cnc,1.0,1.0,0.0,enable_1_1_0,"But policymakers will ""remain patient"" before tapping the breaks on stimulative policies, to ensure jobs recover and return to what the central bank considers full employment, Quarles said in a speech to The Brookings Institution.","[""But policymakers will  remain patient  before tapping the breaks on stimulative <ARG0>policies</ARG0>, to ensure jobs recover and return to what the central bank considers full <ARG1>employment</ARG1>, Quarles said in a speech to The Brookings Institution.""]",0.0,Monetary Policy Decision,Labor Market Indicator,enable,enable,Monetary Policy Decision enable Labor Market Indicator,
149,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Libya in an effort to prevent the country from <ARG1>Destabilizing</ARG1> the region.""]",0.0,Economic Sanction,Geopolitical Instability,prevent,prevent,Economic Sanction prevent Geopolitical Instability,
151,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the environment.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the <ARG1>Environment</ARG1>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
152,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Yemen in an effort to prevent the country from engaging in further acts of <ARG1>Terrorism</ARG1>.""]",0.0,Economic Sanction,Counter-Terrorism Measure,prevent,prevent,Economic Sanction prevent Counter-Terrorism Measure,
153,cnc,1.0,1.0,0.0,enable_1_1_0,The United Kingdom has passed legislation to increase the minimum wage and reduce income inequality.,"[""The United Kingdom has passed <ARG0>legislation</ARG0> to increase the minimum wage and <ARG1>reduce</ARG1> income inequality.""]",0.0,Natural Disaster,Economic Policy Change,enable,enable,Natural Disaster enable Economic Policy Change,
156,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the exploitation of women.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to prevent the <ARG1>exploitation</ARG1> of women.""]",0.0,Natural Disaster,Legal Change,prevent,prevent,Natural Disaster prevent Legal Change,
160,cnc,1.0,1.0,0.0,enable_1_1_0,The International Monetary Fund has been advocating for fiscal austerity measures to reduce government debt and promote economic growth.,"[""The International Monetary Fund has been advocating for fiscal <ARG0>austerity</ARG0> measures to <ARG1>reduce</ARG1> government debt and promote economic growth.""]",0.0,Natural Disaster,Economic Policy Change,enable,enable,Natural Disaster enable Economic Policy Change,
162,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of disease, including increased testing and increased access to healthcare.","[""The government has implemented a series of measures to prevent the <ARG1>Spread</ARG1> of disease, including increased <ARG0>Testing</ARG0> and increased access to healthcare.""]",0.0,Natural Disaster,Public Health Response,prevent,prevent,Natural Disaster prevent Public Health Response,
164,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from engaging in further acts of aggression.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent the country from engaging in further acts of <ARG1>Aggression</ARG1>.""]",0.0,International Agreement,Military Conflict,prevent,prevent,International Agreement prevent Military Conflict,
170,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on North Korea in an effort to prevent further violence and human rights abuses.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on North Korea in an effort to prevent further <ARG1>violence</ARG1> and human rights abuses.""]",0.0,Economic Sanction,Human Rights Violation,prevent,prevent,Economic Sanction prevent Human Rights Violation,
174,cnc,1.0,1.0,0.0,prevent_1_1_0,"Google and HCA said that security will be in place to protect health data, which has strict protections under US law.","[""Google and HCA said that <ARG0>security</ARG0> will be in place to protect health <ARG1>data</ARG1>, which has strict protections under US law.""]",0.0,Natural Disaster,Regulatory Compliance,prevent,prevent,Natural Disaster prevent Regulatory Compliance,
175,cnc,1.0,1.0,0.0,enable_1_1_0,"Tensions have eased between France and Rwanda since a March report acknowledged Paris was ""blind"" to the 1994 genocide in the east African nation, and bears overwhelming responsibility for the bloodshed.","[""Tensions have eased between France and Rwanda since a March <ARG0>report</ARG0> acknowledged Paris was  blind  to the 1994 genocide in the east African nation, and bears overwhelming responsibility for the <ARG1>bloodshed</ARG1>.""]",0.0,Natural Disaster,Diplomatic Resolution,enable,enable,Natural Disaster enable Diplomatic Resolution,
176,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a resolution calling for an end to the use of explosive weapons in populated areas.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of explosive weapons in populated areas.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
177,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has created a new fund to help Indigenous communities access clean drinking water.,"[""The Canadian government has <ARG0>created</ARG0> a new fund to help Indigenous communities <ARG1>access</ARG1> clean drinking water.""]",0.0,Government Initiative,Environmental Policy Change,enable,enable,Government Initiative enable Environmental Policy Change,
179,cnc,1.0,1.0,0.0,prevent_1_1_0,"The exhibition, held at the private Crossroads of Civilisations Museum in Dubai, included stories of Arabs and Muslims who protected Jews during the Holocaust and saved them from death at the hands of the Nazis.","[""The exhibition, held at the private Crossroads of Civilisations Museum in Dubai, included stories of Arabs and Muslims who <ARG0>protected</ARG0> Jews during the Holocaust and saved them from <ARG1>death</ARG1> at the hands of the Nazis.""]",0.0,Humanitarian Act,"Death (specifically, the death of Jews at the hands of the Nazis)",prevent,prevent,"Humanitarian Act prevent Death (specifically, the death of Jews at the hands of the Nazis)",
180,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to protect citizens from online fraud.,"[""The government has implemented a series of <ARG0>measures</ARG0> to protect citizens from <ARG1>Online fraud</ARG1>.""]",0.0,Natural Disaster,Government Initiative,prevent,prevent,Natural Disaster prevent Government Initiative,
