context,triplets
"However , he added that the recurring protests were unethical as none of the protesters had spoken about the issue to the manufacturers directly .",<triplet> none of the protesters had spoken about the issue to the manufacturers directly <subj> the recurring protests were unethical <obj> cause
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ”",<triplet> you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways <subj> waterboarding is well within the rules <obj> cause
Director Tlhalefang Kuetsile earlier said eight students were arrested and four injured when police fired rubber bullets during a protest on the campus .,<triplet> police fired rubber bullets during a protest on the campus <subj> eight students were arrested and four injured <obj> cause
"National Intergroup in the year-ago third quarter earned $22.5 million, or 97 cents a share, including a gain of $18 million from the sale of a steel tube company. ",<triplet> sale <subj> earned <obj> cause
"CPI activists staged a road blockade in Mahbubnagar district , demanding the legislator 's arrest and a compensation of Rs .1 million to the family of the deceased .",<triplet> demanding the legislator 's arrest and a compensation of Rs .1 million to the family of the deceased <subj> CPI activists staged a road blockade in Mahbubnagar district <obj> cause
One of the journalists overheard the group saying they would necklace one of the reporters to get media coverage .,<triplet> to get media coverage <subj> they would necklace one of the reporters <obj> cause
DA MP Yusuf Cassim said in a statement on Tuesday that universities affected by violent student protests had recorded damages worth more than R150 million .,<triplet> universities affected by violent student protests <subj> had recorded damages worth more than R150 million <obj> cause
"Two labourers killed , workers stir at BALCO Raipur , june 3 Tension gripped BALCOs Korba plant and work was disrupted after two labourers were killed inside the plant .",<triplet> two labourers were killed inside the plant <subj> Tension gripped BALCOs Korba plant and work was disrupted <obj> cause
"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ",<triplet> removal <subj> amass <obj> enable
"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern.""",<triplet> mandated <subj> trying <obj> cause
"In the wake of the law and order situation in Kendrapara last week , during protests against the self-styled godman Sarathi Baba , public anger was directed at the district police .","<triplet> the law and order situation in Kendrapara last week <subj> during protests against the self-styled godman Sarathi Baba , public anger was directed at the district police <obj> cause"
The MMRDA officials had to flee the site after the opposition from the locals .,<triplet> the opposition from the locals <subj> The MMRDA officials had to flee the site <obj> cause
People were also protesting against the secretive manner in which the government dealt with the cremation of the girl .,<triplet> against the secretive manner in which the government dealt with the cremation of the girl <subj> People were also protesting <obj> cause
"The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here against the Centre 's decision to allow FDI in retail with businessmen alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" .",<triplet> against the Centre 's decision to allow FDI in retail with businessmen <subj> The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here <obj> cause
"The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here against the Centre 's decision to allow FDI in retail with businessmen alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" .","<triplet> alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" <subj> against the Centre 's decision to allow FDI in retail with businessmen <obj> cause"
"Catastrophe losses reduced Aetna's net income by $50 million, including $36 million from Hugo. ",<triplet> losses <subj> reduced <obj> cause
Democratic Party members staged a protest yesterday outside the central government 's liaison office in Hong Kong and handed in a letter addressed to Premier Wen Jiabao calling for Ching 's release .,<triplet> calling for Ching 's release <subj> Democratic Party members staged a protest yesterday outside the central government 's liaison office in Hong Kong and handed in a letter addressed to Premier Wen Jiabao <obj> cause
