context,triplets
"Applying these lessons will help ensure a more resilient post-pandemic business landscape.""",<triplet> lessons <subj> resilient <obj> enable
"Eight trading days after Oct. 12, the day before the stock market plunge, for instance, the Nasdaq Composite had fallen 4.3%, compared with 3.3% for the SampP 500, 3.5% for the New York Stock Exchange Composite Index and 3.6% for the industrial average. ",<triplet> the <subj> fallen <obj> 0
The government is introducing a new tax on luxury goods in an effort to raise revenue for social programs.,<triplet> introducing <subj> raise <obj> intend
"The United Nations passed a resolution calling for an end to the use of cluster bombs, in an effort to protect civilians from the dangers of unexploded ordnance.",<triplet> resolution <subj> protect <obj> intend
The government has implemented a series of measures to prevent the spread of misinformation.,<triplet> measures <subj> misinformation <obj> prevent
Investigators have spoken with consumers and conducted preliminary field work.,<triplet> spoken <subj> conducted <obj> cause
" ,The government of France has passed a law to increase the number of renewable energy sources, in an effort to reduce carbon emissions.",<triplet> increase <subj> reduce <obj> intend
The government has also announced plans to invest in cultural initiatives to promote the country's cultural heritage and identity.,<triplet> invest <subj> promote  <obj> enable
"The government has passed a new law to increase the availability of affordable childcare, in an effort to reduce the burden of childcare costs on working families.",<triplet> passed <subj> reduce <obj> intend
The government passed a law to increase access to affordable housing in an effort to reduce homelessness.,<triplet> increase <subj> reduce <obj> intend
"The government has taken steps to prevent the spread of corruption, including introducing new laws to regulate the use of public funds.",<triplet> taken steps <subj> Corruption <obj> prevent
The government passed a law to protect the rights of people with disabilities and ensure their access to services.,<triplet> passed <subj> protect <obj> intend
The United Nations has passed a resolution to prevent the financing of terrorism.,<triplet> resolution <subj> financing <obj> prevent
The United Nations has imposed a travel ban on Libya in an effort to prevent the country from destabilizing the region.,<triplet> travel ban <subj> destabilizing <obj> prevent
Westinghouse also expects its international sales to soon grow to 25% of total corporate sales from 20% last year.,<triplet> sales <subj> also <obj> 0
"Cineplex Odeon Corp. directors said the company's chairman and chief executive, Garth Drabinsky, is considering bidding 780.6 million Canadian dollars (US$666 million) to acquire the company.    ",<triplet> bidding <subj> acquire <obj> intend
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",<triplet> wait <subj> flawed <obj> cause
"At the same time, the sheer size of the loss, coupled with a slowing of orders, made some securities analysts wonder just how strong that turnaround will be at the computer maker and defense-electronics concern.    ",<triplet> loss <subj> wonder <obj> cause
"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China.""",<triplet> Known <subj> drew <obj> cause
The United States and its allies have imposed a series of economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> nuclear <obj> prevent
"The United Nations has passed a resolution to end the use of torture and other cruel, inhuman, or degrading treatment or punishment.",<triplet> resolution <subj> end <obj> enable
The Canadian government has introduced a new policy to ensure that all Canadians have access to quality healthcare.,<triplet> introduced <subj> access <obj> enable
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of weapons of mass destruction.,<triplet> Trade embargo <subj> Weapons <obj> prevent
"John C. Marous, chairman and chief executive officer, also said the company expects sales from continuing businesses to rise 8.5% annually through the next three years.    ",<triplet> John <subj> 8.5% <obj> 0
The government passed a law to protect the rights of victims of human trafficking and promote their rehabilitation.,<triplet> passed <subj> promote <obj> intend
The United Nations has created a new fund to help developing countries access clean energy.,<triplet> fund <subj> access <obj> enable
